Year,Season,Data Type,Value
2020,DJF,"Rain (Min 5-Day, Australia)",1.7964238911049082
2020,DJF,"Rain (Min 5-Day, Ravenswood)",0.0430322129977867
2020,DJF,"Rain (Min Day, Australia)",0.24842251315961272
2020,DJF,"Rain (Min Day, Ravenswood)",3.5540731468941544e-10
2020,DJF,"Rain (R10mm, Australia)",0.0
2020,DJF,"Rain (R10mm, Ravenswood)",1.0
2020,DJF,"Rain (R20mm, Australia)",0.0
2020,DJF,"Rain (R20mm, Ravenswood)",0.0
2020,DJF,"Rain (Total, Australia)",174.00589802585475
2020,DJF,"Rain (Total, Ravenswood)",64.17099005962407
2020,DJF,"Temp (5-Day Avg Max, Australia)",39.75700457631724
2020,DJF,"Temp (5-Day Avg Max, Ravenswood)",39.058892822265626
2020,DJF,"Temp (Average, Australia)",31.20407467805432
2020,DJF,"Temp (Average, Ravenswood)",28.82381598504035
2020,DJF,"Temp (Avg Max, Australia)",36.90408461661245
2020,DJF,"Temp (Avg Max, Ravenswood)",34.91056907569969
2020,DJF,"Temp (Days ≥37.0°C ≥3h est, Australia)",35.0
2020,DJF,"Temp (Days ≥37.0°C ≥3h est, Ravenswood)",5.0
2020,DJF,"Temp (Days ≥40.0°C ≥3h est, Australia)",0.0
2020,DJF,"Temp (Days ≥40.0°C ≥3h est, Ravenswood)",2.0
2020,DJF,"Temp (Max Day, Australia)",39.948921882351236
2020,DJF,"Temp (Max Day, Ravenswood)",41.527496337890625
2020,DJF,"Wind (95th Percentile, Australia)",5.579744390419066
2020,DJF,"Wind (95th Percentile, Ravenswood)",5.3187713623046875
2020,DJF,"Wind (Average, Australia)",4.530941133301078
2020,DJF,"Wind (Average, Ravenswood)",4.281856243426983
2020,DJF,"Wind (Max Day, Australia)",6.386743452612696
2020,DJF,"Wind (Max Day, Ravenswood)",6.250938415527344
2020,JJA,"Humidity (Average, Ravenswood)",98.48938696782197
2020,JJA,"Humidity (Average, Ravenswood)",0.038872821900995856
2020,JJA,"Rain (CDD, Australia)",18.0
2020,JJA,"Rain (CDD, Ravenswood)",12.0
2020,JJA,"Rain (Max 5-Day, Australia)",22.984440630183137
2020,JJA,"Rain (Max 5-Day, Ravenswood)",135.1157194674015
2020,JJA,"Rain (Max Day, Australia)",6.799809719688785
2020,JJA,"Rain (Max Day, Ravenswood)",85.90740966796875
2020,JJA,"Rain (Min 5-Day, Australia)",0.42937731498757076
2020,JJA,"Rain (Min 5-Day, Ravenswood)",0.13706174958497286
2020,JJA,"Rain (Min Day, Australia)",0.048669407585503484
2020,JJA,"Rain (Min Day, Ravenswood)",0.0004295118269510567
2020,JJA,"Rain (R10mm, Australia)",0.0
2020,JJA,"Rain (R10mm, Ravenswood)",12.0
2020,JJA,"Rain (R20mm, Australia)",0.0
2020,JJA,"Rain (R20mm, Ravenswood)",5.0
2020,JJA,"Rain (Total, Australia)",86.57658696255386
2020,JJA,"Rain (Total, Ravenswood)",331.2942993983743
2020,JJA,"Temp (5-Day Avg Max, Australia)",23.807951591850312
2020,JJA,"Temp (5-Day Avg Max, Ravenswood)",25.869244384765626
2020,JJA,"Temp (Average, Australia)",14.604442286835067
2020,JJA,"Temp (Average, Ravenswood)",17.30986620032269
2020,JJA,"Temp (Avg Max, Australia)",19.225052997819187
2020,JJA,"Temp (Avg Max, Ravenswood)",20.937554400900137
2020,JJA,"Temp (Days ≥37.0°C ≥3h est, Australia)",0.0
2020,JJA,"Temp (Days ≥37.0°C ≥3h est, Ravenswood)",0.0
2020,JJA,"Temp (Days ≥40.0°C ≥3h est, Australia)",0.0
2020,JJA,"Temp (Days ≥40.0°C ≥3h est, Ravenswood)",0.0
2020,JJA,"Temp (Max Day, Australia)",24.73821560432909
2020,JJA,"Temp (Max Day, Ravenswood)",27.646636962890625
2020,JJA,"Wind (95th Percentile, Australia)",5.684634779821428
2020,JJA,"Wind (95th Percentile, Ravenswood)",5.920063781738282
2020,JJA,"Wind (Average, Australia)",4.396661031769166
2020,JJA,"Wind (Average, Ravenswood)",3.187167872553286
2020,JJA,"Wind (Max Day, Australia)",6.6572088397378035
2020,JJA,"Wind (Max Day, Ravenswood)",7.1532745361328125
2020,MAM,"Humidity (Average, Ravenswood)",70.19740945584715
2020,MAM,"Humidity (Average, Ravenswood)",1.0921893208232698
2020,MAM,"Rain (CDD, Australia)",17.0
2020,MAM,"Rain (CDD, Ravenswood)",17.0
2020,MAM,"Rain (Max 5-Day, Australia)",32.09379313364683
2020,MAM,"Rain (Max 5-Day, Ravenswood)",22.08044594526291
2020,MAM,"Rain (Max Day, Australia)",8.722033809250245
2020,MAM,"Rain (Max Day, Ravenswood)",10.8173246383667
2020,MAM,"Rain (Min 5-Day, Australia)",0.5448932732319614
2020,MAM,"Rain (Min 5-Day, Ravenswood)",0.13217389676719904
2020,MAM,"Rain (Min Day, Australia)",0.07887295828167017
2020,MAM,"Rain (Min Day, Ravenswood)",0.003510936163365841
2020,MAM,"Rain (R10mm, Australia)",0.0
2020,MAM,"Rain (R10mm, Ravenswood)",2.0
2020,MAM,"Rain (R20mm, Australia)",0.0
2020,MAM,"Rain (R20mm, Ravenswood)",0.0
2020,MAM,"Rain (Total, Australia)",138.62275224158512
2020,MAM,"Rain (Total, Ravenswood)",84.87726947804913
2020,MAM,"Temp (5-Day Avg Max, Australia)",35.1991802466124
2020,MAM,"Temp (5-Day Avg Max, Ravenswood)",35.91782836914062
2020,MAM,"Temp (Average, Australia)",23.52834317112115
2020,MAM,"Temp (Average, Ravenswood)",25.932576055112094
2020,MAM,"Temp (Avg Max, Australia)",28.396467493908162
2020,MAM,"Temp (Avg Max, Ravenswood)",30.761621889860734
2020,MAM,"Temp (Days ≥37.0°C ≥3h est, Australia)",0.0
2020,MAM,"Temp (Days ≥37.0°C ≥3h est, Ravenswood)",3.0
2020,MAM,"Temp (Days ≥40.0°C ≥3h est, Australia)",0.0
2020,MAM,"Temp (Days ≥40.0°C ≥3h est, Ravenswood)",0.0
2020,MAM,"Temp (Max Day, Australia)",35.58461754868307
2020,MAM,"Temp (Max Day, Ravenswood)",38.207916259765625
2020,MAM,"Wind (95th Percentile, Australia)",5.552140957358709
2020,MAM,"Wind (95th Percentile, Ravenswood)",5.833302307128907
2020,MAM,"Wind (Average, Australia)",4.333048297866015
2020,MAM,"Wind (Average, Ravenswood)",3.7045804728632388
2020,MAM,"Wind (Max Day, Australia)",6.881163771220363
2020,MAM,"Wind (Max Day, Ravenswood)",6.87005615234375
2020,SON,"Humidity (Average, Ravenswood)",75.91398644148111
2020,SON,"Humidity (Average, Ravenswood)",0.7955966657130882
2020,SON,"Rain (CDD, Australia)",25.0
2020,SON,"Rain (CDD, Ravenswood)",18.0
2020,SON,"Rain (Max 5-Day, Australia)",14.643592254660762
2020,SON,"Rain (Max 5-Day, Ravenswood)",17.42794467881322
2020,SON,"Rain (Max Day, Australia)",4.251300703974192
2020,SON,"Rain (Max Day, Ravenswood)",15.462204933166504
2020,SON,"Rain (Min 5-Day, Australia)",0.5494975049883716
2020,SON,"Rain (Min 5-Day, Ravenswood)",0.002134794964149478
2020,SON,"Rain (Min Day, Australia)",0.06420069988320548
2020,SON,"Rain (Min Day, Ravenswood)",0.0
2020,SON,"Rain (R10mm, Australia)",0.0
2020,SON,"Rain (R10mm, Ravenswood)",1.0
2020,SON,"Rain (R20mm, Australia)",0.0
2020,SON,"Rain (R20mm, Ravenswood)",0.0
2020,SON,"Rain (Total, Australia)",113.94955611598863
2020,SON,"Rain (Total, Ravenswood)",71.16597130036145
2020,SON,"Temp (5-Day Avg Max, Australia)",34.08186398600357
2020,SON,"Temp (5-Day Avg Max, Ravenswood)",35.413873291015626
2020,SON,"Temp (Average, Australia)",23.37675391633089
2020,SON,"Temp (Average, Ravenswood)",23.99024477109804
2020,SON,"Temp (Avg Max, Australia)",28.847093039959
2020,SON,"Temp (Avg Max, Ravenswood)",29.80853975736178
2020,SON,"Temp (Days ≥37.0°C ≥3h est, Australia)",0.0
2020,SON,"Temp (Days ≥37.0°C ≥3h est, Ravenswood)",0.0
2020,SON,"Temp (Days ≥40.0°C ≥3h est, Australia)",0.0
2020,SON,"Temp (Days ≥40.0°C ≥3h est, Ravenswood)",0.0
2020,SON,"Temp (Max Day, Australia)",35.278350231052855
2020,SON,"Temp (Max Day, Ravenswood)",36.581451416015625
2020,SON,"Wind (95th Percentile, Australia)",5.928205798927878
2020,SON,"Wind (95th Percentile, Ravenswood)",4.944324493408203
2020,SON,"Wind (Average, Australia)",4.58822084426725
2020,SON,"Wind (Average, Ravenswood)",3.3794237912356198
2020,SON,"Wind (Max Day, Australia)",6.679551408772568
2020,SON,"Wind (Max Day, Ravenswood)",5.3602752685546875
2021,Annual,"Humidity (Average, Ravenswood)",75.02996131170212
2021,Annual,"Humidity (Average, Ravenswood)",0.9089758837707688
2021,Annual,"Rain (CDD, Australia)",43.0
2021,Annual,"Rain (CDD, Ravenswood)",88.0
2021,Annual,"Rain (Max 5-Day, Australia)",32.78492652512734
2021,Annual,"Rain (Max 5-Day, Ravenswood)",39.59333062171936
2021,Annual,"Rain (Max Day, Australia)",7.517579961695659
2021,Annual,"Rain (Max Day, Ravenswood)",14.899801254272461
2021,Annual,"Rain (Min 5-Day, Australia)",0.4166510351222035
2021,Annual,"Rain (Min 5-Day, Ravenswood)",0.0008402450657740701
2021,Annual,"Rain (Min Day, Australia)",0.02206511903710279
2021,Annual,"Rain (Min Day, Ravenswood)",0.0
2021,Annual,"Rain (R10mm, Australia)",0.0
2021,Annual,"Rain (R10mm, Ravenswood)",4.0
2021,Annual,"Rain (R20mm, Australia)",0.0
2021,Annual,"Rain (R20mm, Ravenswood)",0.0
2021,Annual,"Rain (Total, Australia)",465.54999000797386
2021,Annual,"Rain (Total, Ravenswood)",238.75346097969438
2021,Annual,"Temp (5-Day Avg Max, Australia)",38.952300230575624
2021,Annual,"Temp (5-Day Avg Max, Ravenswood)",38.697760009765624
2021,Annual,"Temp (Average, Australia)",23.55147011175938
2021,Annual,"Temp (Average, Ravenswood)",24.231855418584118
2021,Annual,"Temp (Avg Max, Australia)",28.902653555405024
2021,Annual,"Temp (Avg Max, Ravenswood)",29.89147188369542
2021,Annual,"Temp (Days ≥37.0°C ≥3h est, Australia)",24.0
2021,Annual,"Temp (Days ≥37.0°C ≥3h est, Ravenswood)",16.0
2021,Annual,"Temp (Days ≥40.0°C ≥3h est, Australia)",0.0
2021,Annual,"Temp (Days ≥40.0°C ≥3h est, Ravenswood)",3.0
2021,Annual,"Temp (Max Day, Australia)",39.38402563807031
2021,Annual,"Temp (Max Day, Ravenswood)",41.865142822265625
2021,Annual,"Wind (95th Percentile, Australia)",5.7423185613556145
2021,Annual,"Wind (95th Percentile, Ravenswood)",5.8079833984375
2021,Annual,"Wind (Average, Australia)",4.360006230290439
2021,Annual,"Wind (Average, Ravenswood)",3.6820660734829835
2021,Annual,"Wind (Max Day, Australia)",7.093133047167428
2021,Annual,"Wind (Max Day, Ravenswood)",7.396598815917969
2021,DJF,"Humidity (Average, Ravenswood)",63.65386163089294
2021,DJF,"Humidity (Average, Ravenswood)",1.401281790216952
2021,DJF,"Rain (CDD, Australia)",7.0
2021,DJF,"Rain (CDD, Ravenswood)",16.0
2021,DJF,"Rain (Max 5-Day, Australia)",32.78492652512734
2021,DJF,"Rain (Max 5-Day, Ravenswood)",64.83868074417114
2021,DJF,"Rain (Max Day, Australia)",7.517579961695659
2021,DJF,"Rain (Max Day, Ravenswood)",40.11836624145508
2021,DJF,"Rain (Min 5-Day, Australia)",2.1228115016622904
2021,DJF,"Rain (Min 5-Day, Ravenswood)",0.13656270503997803
2021,DJF,"Rain (Min Day, Australia)",0.31596732374500525
2021,DJF,"Rain (Min Day, Ravenswood)",0.0019509841222316027
2021,DJF,"Rain (R10mm, Australia)",0.0
2021,DJF,"Rain (R10mm, Ravenswood)",7.0
2021,DJF,"Rain (R20mm, Australia)",0.0
2021,DJF,"Rain (R20mm, Ravenswood)",2.0
2021,DJF,"Rain (Total, Australia)",352.8501263438853
2021,DJF,"Rain (Total, Ravenswood)",227.5121518240776
2021,DJF,"Temp (5-Day Avg Max, Australia)",38.24319610978942
2021,DJF,"Temp (5-Day Avg Max, Ravenswood)",38.41719360351563
2021,DJF,"Temp (Average, Australia)",29.63027364475337
2021,DJF,"Temp (Average, Ravenswood)",27.599531385633682
2021,DJF,"Temp (Avg Max, Australia)",34.60160035316908
2021,DJF,"Temp (Avg Max, Ravenswood)",32.76838989257813
2021,DJF,"Temp (Days ≥37.0°C ≥3h est, Australia)",10.0
2021,DJF,"Temp (Days ≥37.0°C ≥3h est, Ravenswood)",6.0
2021,DJF,"Temp (Days ≥40.0°C ≥3h est, Australia)",0.0
2021,DJF,"Temp (Days ≥40.0°C ≥3h est, Ravenswood)",0.0
2021,DJF,"Temp (Max Day, Australia)",38.72309209523045
2021,DJF,"Temp (Max Day, Ravenswood)",40.377105712890625
2021,DJF,"Wind (95th Percentile, Australia)",5.562972751755804
2021,DJF,"Wind (95th Percentile, Ravenswood)",5.711031723022461
2021,DJF,"Wind (Average, Australia)",4.416198467454775
2021,DJF,"Wind (Average, Ravenswood)",4.022820281982422
2021,DJF,"Wind (Max Day, Australia)",6.772145239058872
2021,DJF,"Wind (Max Day, Ravenswood)",7.0660400390625
2021,JJA,"Humidity (Average, Ravenswood)",97.15539032925308
2021,JJA,"Humidity (Average, Ravenswood)",0.06731950228362482
2021,JJA,"Rain (CDD, Australia)",32.0
2021,JJA,"Rain (CDD, Ravenswood)",28.0
2021,JJA,"Rain (Max 5-Day, Australia)",13.611265148764566
2021,JJA,"Rain (Max 5-Day, Ravenswood)",23.177716970443726
2021,JJA,"Rain (Max Day, Australia)",5.282481625050024
2021,JJA,"Rain (Max Day, Ravenswood)",13.608708381652832
2021,JJA,"Rain (Min 5-Day, Australia)",0.49274846513254844
2021,JJA,"Rain (Min 5-Day, Ravenswood)",0.0008402450657740701
2021,JJA,"Rain (Min Day, Australia)",0.03537740077147567
2021,JJA,"Rain (Min Day, Ravenswood)",0.0
2021,JJA,"Rain (R10mm, Australia)",0.0
2021,JJA,"Rain (R10mm, Ravenswood)",1.0
2021,JJA,"Rain (R20mm, Australia)",0.0
2021,JJA,"Rain (R20mm, Ravenswood)",0.0
2021,JJA,"Rain (Total, Australia)",39.452737783269484
2021,JJA,"Rain (Total, Ravenswood)",46.960209583479354
2021,JJA,"Temp (5-Day Avg Max, Australia)",24.677395787253566
2021,JJA,"Temp (5-Day Avg Max, Ravenswood)",27.156402587890625
2021,JJA,"Temp (Average, Australia)",15.73841044618821
2021,JJA,"Temp (Average, Ravenswood)",18.30497542671535
2021,JJA,"Temp (Avg Max, Australia)",20.94990361366938
2021,JJA,"Temp (Avg Max, Ravenswood)",23.46556157651155
2021,JJA,"Temp (Days ≥37.0°C ≥3h est, Australia)",0.0
2021,JJA,"Temp (Days ≥37.0°C ≥3h est, Ravenswood)",0.0
2021,JJA,"Temp (Days ≥40.0°C ≥3h est, Australia)",0.0
2021,JJA,"Temp (Days ≥40.0°C ≥3h est, Ravenswood)",0.0
2021,JJA,"Temp (Max Day, Australia)",25.970280962002395
2021,JJA,"Temp (Max Day, Ravenswood)",28.630279541015625
2021,JJA,"Wind (95th Percentile, Australia)",5.034710678564615
2021,JJA,"Wind (95th Percentile, Ravenswood)",5.684633255004883
2021,JJA,"Wind (Average, Australia)",3.975949792798667
2021,JJA,"Wind (Average, Ravenswood)",3.1368516839068867
2021,JJA,"Wind (Max Day, Australia)",5.853404643390864
2021,JJA,"Wind (Max Day, Ravenswood)",6.052162170410156
2021,MAM,"Humidity (Average, Ravenswood)",73.2205533707637
2021,MAM,"Humidity (Average, Ravenswood)",0.9142643029086258
2021,MAM,"Rain (CDD, Australia)",20.0
2021,MAM,"Rain (CDD, Ravenswood)",19.0
2021,MAM,"Rain (Max 5-Day, Australia)",22.61273460773748
2021,MAM,"Rain (Max 5-Day, Ravenswood)",17.745880415663123
2021,MAM,"Rain (Max Day, Australia)",5.282135379510315
2021,MAM,"Rain (Max Day, Ravenswood)",9.446834564208984
2021,MAM,"Rain (Min 5-Day, Australia)",0.5865189323037007
2021,MAM,"Rain (Min 5-Day, Ravenswood)",0.17221870715729892
2021,MAM,"Rain (Min Day, Australia)",0.047241353494905707
2021,MAM,"Rain (Min Day, Ravenswood)",0.0006810695631429553
2021,MAM,"Rain (R10mm, Australia)",0.0
2021,MAM,"Rain (R10mm, Ravenswood)",0.0
2021,MAM,"Rain (R20mm, Australia)",0.0
2021,MAM,"Rain (R20mm, Ravenswood)",0.0
2021,MAM,"Rain (Total, Australia)",94.43710265838816
2021,MAM,"Rain (Total, Ravenswood)",67.67854483181145
2021,MAM,"Temp (5-Day Avg Max, Australia)",33.56020155627895
2021,MAM,"Temp (5-Day Avg Max, Ravenswood)",35.547271728515625
2021,MAM,"Temp (Average, Australia)",22.69872162856932
2021,MAM,"Temp (Average, Ravenswood)",24.97068852963655
2021,MAM,"Temp (Avg Max, Australia)",27.647598677928514
2021,MAM,"Temp (Avg Max, Ravenswood)",29.7486107867697
2021,MAM,"Temp (Days ≥37.0°C ≥3h est, Australia)",0.0
2021,MAM,"Temp (Days ≥37.0°C ≥3h est, Ravenswood)",1.0
2021,MAM,"Temp (Days ≥40.0°C ≥3h est, Australia)",0.0
2021,MAM,"Temp (Days ≥40.0°C ≥3h est, Ravenswood)",0.0
2021,MAM,"Temp (Max Day, Australia)",34.580135157211174
2021,MAM,"Temp (Max Day, Ravenswood)",37.733062744140625
2021,MAM,"Wind (95th Percentile, Australia)",6.31382054524515
2021,MAM,"Wind (95th Percentile, Ravenswood)",6.392526245117188
2021,MAM,"Wind (Average, Australia)",4.51438401497511
2021,MAM,"Wind (Average, Ravenswood)",4.105510462885317
2021,MAM,"Wind (Max Day, Australia)",7.093133047167428
2021,MAM,"Wind (Max Day, Ravenswood)",7.396598815917969
2021,SON,"Humidity (Average, Ravenswood)",70.25472332509136
2021,SON,"Humidity (Average, Ravenswood)",1.0221655793822109
2021,SON,"Rain (CDD, Australia)",21.0
2021,SON,"Rain (CDD, Ravenswood)",76.0
2021,SON,"Rain (Max 5-Day, Australia)",6.187362403096783
2021,SON,"Rain (Max 5-Day, Ravenswood)",2.485366781242192
2021,SON,"Rain (Max Day, Australia)",2.0156579306159963
2021,SON,"Rain (Max Day, Ravenswood)",1.0174665451049805
2021,SON,"Rain (Min 5-Day, Australia)",0.4166510351222035
2021,SON,"Rain (Min 5-Day, Ravenswood)",0.0030978504713072025
2021,SON,"Rain (Min Day, Australia)",0.02206511903710279
2021,SON,"Rain (Min Day, Ravenswood)",0.0
2021,SON,"Rain (R10mm, Australia)",0.0
2021,SON,"Rain (R10mm, Ravenswood)",0.0
2021,SON,"Rain (R20mm, Australia)",0.0
2021,SON,"Rain (R20mm, Ravenswood)",0.0
2021,SON,"Rain (Total, Australia)",37.112436544945496
2021,SON,"Rain (Total, Ravenswood)",5.977094554391312
2021,SON,"Temp (5-Day Avg Max, Australia)",37.75158420602434
2021,SON,"Temp (5-Day Avg Max, Ravenswood)",38.208258056640624
2021,SON,"Temp (Average, Australia)",25.214452608545663
2021,SON,"Temp (Average, Ravenswood)",25.024622990534855
2021,SON,"Temp (Avg Max, Australia)",31.144859369000553
2021,SON,"Temp (Avg Max, Ravenswood)",31.88010783771892
2021,SON,"Temp (Days ≥37.0°C ≥3h est, Australia)",3.0
2021,SON,"Temp (Days ≥37.0°C ≥3h est, Ravenswood)",4.0
2021,SON,"Temp (Days ≥40.0°C ≥3h est, Australia)",0.0
2021,SON,"Temp (Days ≥40.0°C ≥3h est, Ravenswood)",1.0
2021,SON,"Temp (Max Day, Australia)",38.75485136684184
2021,SON,"Temp (Max Day, Ravenswood)",41.047760009765625
2021,SON,"Wind (95th Percentile, Australia)",5.650505010891182
2021,SON,"Wind (95th Percentile, Ravenswood)",4.784488677978516
2021,SON,"Wind (Average, Australia)",4.488183758430575
2021,SON,"Wind (Average, Ravenswood)",3.5330196003337484
2021,SON,"Wind (Max Day, Australia)",6.207347393503255
2021,SON,"Wind (Max Day, Ravenswood)",6.4206085205078125
2022,Annual,"Humidity (Average, Ravenswood)",73.8466714799796
2022,Annual,"Humidity (Average, Ravenswood)",0.9672154999425726
2022,Annual,"Rain (CDD, Australia)",52.0
2022,Annual,"Rain (CDD, Ravenswood)",54.0
2022,Annual,"Rain (Max 5-Day, Australia)",32.82642556926977
2022,Annual,"Rain (Max 5-Day, Ravenswood)",120.51817512512207
2022,Annual,"Rain (Max Day, Australia)",11.197624646426515
2022,Annual,"Rain (Max Day, Ravenswood)",65.6616439819336
2022,Annual,"Rain (Min 5-Day, Australia)",0.5616684346548487
2022,Annual,"Rain (Min 5-Day, Ravenswood)",1.7594295158018802e-05
2022,Annual,"Rain (Min Day, Australia)",0.04364019261632002
2022,Annual,"Rain (Min Day, Ravenswood)",0.0
2022,Annual,"Rain (R10mm, Australia)",1.0
2022,Annual,"Rain (R10mm, Ravenswood)",17.0
2022,Annual,"Rain (R20mm, Australia)",0.0
2022,Annual,"Rain (R20mm, Ravenswood)",7.0
2022,Annual,"Rain (Total, Australia)",537.9320855994057
2022,Annual,"Rain (Total, Ravenswood)",722.6778762633683
2022,Annual,"Temp (5-Day Avg Max, Australia)",38.449158819691164
2022,Annual,"Temp (5-Day Avg Max, Ravenswood)",39.358306884765625
2022,Annual,"Temp (Average, Australia)",23.5870833071829
2022,Annual,"Temp (Average, Ravenswood)",24.6762288132759
2022,Annual,"Temp (Avg Max, Australia)",28.799789552164402
2022,Annual,"Temp (Avg Max, Ravenswood)",30.007345037590966
2022,Annual,"Temp (Days ≥37.0°C ≥3h est, Australia)",9.0
2022,Annual,"Temp (Days ≥37.0°C ≥3h est, Ravenswood)",17.0
2022,Annual,"Temp (Days ≥40.0°C ≥3h est, Australia)",0.0
2022,Annual,"Temp (Days ≥40.0°C ≥3h est, Ravenswood)",0.0
2022,Annual,"Temp (Max Day, Australia)",38.82786182102814
2022,Annual,"Temp (Max Day, Ravenswood)",40.338775634765625
2022,Annual,"Wind (95th Percentile, Australia)",5.662054623587243
2022,Annual,"Wind (95th Percentile, Ravenswood)",5.875131225585938
2022,Annual,"Wind (Average, Australia)",4.366439819991786
2022,Annual,"Wind (Average, Ravenswood)",3.3842050421727845
2022,Annual,"Wind (Max Day, Australia)",7.8530200021740955
2022,Annual,"Wind (Max Day, Ravenswood)",7.51593017578125
2022,DJF,"Humidity (Average, Ravenswood)",56.56166603888381
2022,DJF,"Humidity (Average, Ravenswood)",1.8136585202027677
2022,DJF,"Rain (CDD, Australia)",13.0
2022,DJF,"Rain (CDD, Ravenswood)",34.0
2022,DJF,"Rain (Max 5-Day, Australia)",29.53106695023686
2022,DJF,"Rain (Max 5-Day, Ravenswood)",50.47701549530029
2022,DJF,"Rain (Max Day, Australia)",8.786593464392922
2022,DJF,"Rain (Max Day, Ravenswood)",21.20700454711914
2022,DJF,"Rain (Min 5-Day, Australia)",2.256250282296967
2022,DJF,"Rain (Min 5-Day, Ravenswood)",0.025422292557777837
2022,DJF,"Rain (Min Day, Australia)",0.30314215566315816
2022,DJF,"Rain (Min Day, Ravenswood)",1.0068843891986035e-07
2022,DJF,"Rain (R10mm, Australia)",0.0
2022,DJF,"Rain (R10mm, Ravenswood)",3.0
2022,DJF,"Rain (R20mm, Australia)",0.0
2022,DJF,"Rain (R20mm, Ravenswood)",1.0
2022,DJF,"Rain (Total, Australia)",186.59352550021387
2022,DJF,"Rain (Total, Ravenswood)",106.83464701497915
2022,DJF,"Temp (5-Day Avg Max, Australia)",38.952300230575624
2022,DJF,"Temp (5-Day Avg Max, Ravenswood)",39.358306884765625
2022,DJF,"Temp (Average, Australia)",30.483355862348294
2022,DJF,"Temp (Average, Ravenswood)",29.423345947265624
2022,DJF,"Temp (Avg Max, Australia)",36.1333816457698
2022,DJF,"Temp (Avg Max, Ravenswood)",35.58732435438368
2022,DJF,"Temp (Days ≥37.0°C ≥3h est, Australia)",19.0
2022,DJF,"Temp (Days ≥37.0°C ≥3h est, Ravenswood)",18.0
2022,DJF,"Temp (Days ≥40.0°C ≥3h est, Australia)",0.0
2022,DJF,"Temp (Days ≥40.0°C ≥3h est, Ravenswood)",2.0
2022,DJF,"Temp (Max Day, Australia)",39.38402563807031
2022,DJF,"Temp (Max Day, Ravenswood)",41.865142822265625
2022,DJF,"Wind (95th Percentile, Australia)",5.874490248497196
2022,DJF,"Wind (95th Percentile, Ravenswood)",5.3158447265625
2022,DJF,"Wind (Average, Australia)",4.51998462378735
2022,DJF,"Wind (Average, Ravenswood)",4.101680586073134
2022,DJF,"Wind (Max Day, Australia)",6.159073422360356
2022,DJF,"Wind (Max Day, Ravenswood)",5.989830017089844
2022,JJA,"Humidity (Average, Ravenswood)",92.45011046758763
2022,JJA,"Humidity (Average, Ravenswood)",0.19717569557526024
2022,JJA,"Rain (CDD, Australia)",23.0
2022,JJA,"Rain (CDD, Ravenswood)",54.0
2022,JJA,"Rain (Max 5-Day, Australia)",25.90548724350895
2022,JJA,"Rain (Max 5-Day, Ravenswood)",75.43135323375463
2022,JJA,"Rain (Max Day, Australia)",11.197624646426515
2022,JJA,"Rain (Max Day, Ravenswood)",65.6616439819336
2022,JJA,"Rain (Min 5-Day, Australia)",0.5616684346548487
2022,JJA,"Rain (Min 5-Day, Ravenswood)",1.7594295158018802e-05
2022,JJA,"Rain (Min Day, Australia)",0.058009218625319284
2022,JJA,"Rain (Min Day, Ravenswood)",0.0
2022,JJA,"Rain (R10mm, Australia)",1.0
2022,JJA,"Rain (R10mm, Ravenswood)",1.0
2022,JJA,"Rain (R20mm, Australia)",0.0
2022,JJA,"Rain (R20mm, Ravenswood)",1.0
2022,JJA,"Rain (Total, Australia)",72.03439309593804
2022,JJA,"Rain (Total, Ravenswood)",93.78437533808584
2022,JJA,"Temp (5-Day Avg Max, Australia)",25.99386460121612
2022,JJA,"Temp (5-Day Avg Max, Ravenswood)",29.448443603515624
2022,JJA,"Temp (Average, Australia)",16.8028536257821
2022,JJA,"Temp (Average, Ravenswood)",19.23583055579144
2022,JJA,"Temp (Avg Max, Australia)",21.913909448594815
2022,JJA,"Temp (Avg Max, Ravenswood)",24.755274233610734
2022,JJA,"Temp (Days ≥37.0°C ≥3h est, Australia)",0.0
2022,JJA,"Temp (Days ≥37.0°C ≥3h est, Ravenswood)",0.0
2022,JJA,"Temp (Days ≥40.0°C ≥3h est, Australia)",0.0
2022,JJA,"Temp (Days ≥40.0°C ≥3h est, Ravenswood)",0.0
2022,JJA,"Temp (Max Day, Australia)",26.768327684915388
2022,JJA,"Temp (Max Day, Ravenswood)",30.780914306640625
2022,JJA,"Wind (95th Percentile, Australia)",5.2724966425440405
2022,JJA,"Wind (95th Percentile, Ravenswood)",5.542252349853517
2022,JJA,"Wind (Average, Australia)",4.11669165249257
2022,JJA,"Wind (Average, Ravenswood)",2.808986912602964
2022,JJA,"Wind (Max Day, Australia)",6.13439955504671
2022,JJA,"Wind (Max Day, Ravenswood)",6.840057373046875
2022,MAM,"Humidity (Average, Ravenswood)",71.08018948697
2022,MAM,"Humidity (Average, Ravenswood)",1.0236369624212853
2022,MAM,"Rain (CDD, Australia)",52.0
2022,MAM,"Rain (CDD, Ravenswood)",21.0
2022,MAM,"Rain (Max 5-Day, Australia)",32.82642556926977
2022,MAM,"Rain (Max 5-Day, Ravenswood)",52.84050166606903
2022,MAM,"Rain (Max Day, Australia)",6.223163119560753
2022,MAM,"Rain (Max Day, Ravenswood)",43.16709518432617
2022,MAM,"Rain (Min 5-Day, Australia)",0.7865433445083923
2022,MAM,"Rain (Min 5-Day, Ravenswood)",0.07359802047722042
2022,MAM,"Rain (Min Day, Australia)",0.04364019261632002
